ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
773,55,41509.01436088859,0.13058149968721994,1,366,5349,1344,6327
774,33,28926.80921956199,0.03087563071543167,1,41,13358,1813,15130
775,73,31391.51686302933,0.14256715439933754,1,591,8360,1776,9545
776,42,35939.8777756616,0.10161169599126818,1,1293,11705,1487,11899
777,55,60855.784082819635,0.08184252964390576,0,20,0,0,-20
778,48,22965.31951804035,0.05151804230987353,1,394,5933,1590,7129
779,22,21767.373429620937,0.11105544281964876,1,398,7754,1716,9072
780,23,20771.30188222792,0.4674330595984483,0,26,0,0,-26
781,37,20464.80216642323,0.09747467766439946,1,149,7487,2118,9456
782,73,20341.440213913833,0.09727499892323005,1,1032,5242,1463,5673
783,64,20199.38058310957,0.04557160352652079,0,22,0,0,-22
784,23,51744.14066437023,0.021770861093624555,1,221,13833,1900,15512
785,54,22268.15489836503,0.054546997856544086,1,215,7156,1413,8354
786,73,20178.49135660893,0.013414236935234436,1,186,12446,2987,15247
787,18,22023.131965148452,0.21973500040149993,1,29,6498,2215,8684
788,24,23207.124896377893,0.10357548539276469,0,46,0,0,-46
789,34,29553.772402803534,0.044416452859829474,0,2,0,0,-2
790,30,27962.701233725173,0.09364993848949521,1,84,5424,1515,6855
791,24,25363.32522254234,0.09573888711254579,0,19,0,0,-19
792,44,20729.403507798455,0.09656358818178573,1,125,6157,2131,8163
793,21,20039.584366427112,0.3339721659748637,1,38,5583,1402,6947
794,26,21103.09614159735,0.041983592269051934,1,380,12806,1434,13860
795,36,25186.32784611748,0.16765091310270133,1,43,7948,2285,10190
796,25,21782.224252506745,0.030923035003699167,1,523,9997,1425,10899
797,43,27435.826545763815,0.05824722069970301,0,71,0,0,-71
798,69,20317.061557913217,0.022020602817542763,0,42,0,0,-42
799,37,23088.38882823771,0.04224058919183306,1,998,11341,4315,14658
800,36,20681.36269210216,0.13434642856320525,1,1124,14960,1472,15308
801,29,52723.5555000693,0.10626224357472122,1,2810,9001,1510,7701
802,25,36118.165124720115,0.3427051434178201,1,154,12222,2372,14440
803,41,25766.11127887154,0.09743396531928372,1,1217,7375,1376,7534
804,42,57848.758958333,0.09020610402999955,1,445,6376,2209,8140
805,26,26682.46816087332,0.3020357129514687,0,5,0,0,-5
806,26,30427.771845556807,0.51882679621177,1,311,5818,1336,6843
807,42,25330.749207464174,0.014569836374223934,1,328,6145,1539,7356
808,36,26520.922509810436,0.09353508291048286,1,227,8350,1455,9578
809,28,27670.691411181542,0.01634809489858725,1,619,6730,1385,7496
810,51,29178.53641442398,0.04370549165865176,1,1440,6812,3577,8949
811,36,140973.9152774645,0.45934964814639123,0,78,0,0,-78
812,34,23180.76128653342,0.06275044175299085,0,41,0,0,-41
813,67,25788.48023623878,0.33522901598084737,1,1947,5286,1451,4790
814,28,31740.00785334202,0.08315579478543486,1,1343,5368,2041,6066
815,21,27952.692787337302,0.03646941354054554,1,766,6908,2090,8232
816,55,25795.04578143297,0.06807871149836718,1,1449,13867,3386,15804
817,18,21488.208529900967,0.060463629896656,1,2122,10175,1491,9544
818,26,27726.63042508191,0.1389228637906847,1,503,17236,1419,18152
819,63,91927.76712620669,0.07058041199370559,1,326,11836,1829,13339
820,68,21625.386682560293,0.0767173047231868,1,699,8985,1449,9735
821,66,27235.602609089758,0.07807790138835435,1,228,7870,1950,9592
822,47,95423.80253566461,0.09724713947769886,1,609,7067,1582,8040
823,32,25010.373024679855,0.11677399777398179,1,1362,17787,1485,17910
824,23,22168.598387116992,0.1333992512294138,1,1183,6401,2331,7549
825,21,27357.000892080872,0.1256190996915009,1,1040,6232,1381,6573
826,39,42566.181643904376,0.17334731042843637,1,349,5546,1819,7016
827,60,43214.96105729221,0.04612821912914328,0,25,0,0,-25
828,62,43528.32932664554,0.06358518210335101,1,714,6151,1957,7394
829,31,20113.78130656527,0.039953174889216736,1,457,9586,1781,10910
830,31,27467.968396828088,0.07654851494406407,0,7,0,0,-7
831,38,25871.44292139384,0.1873516315294991,0,6,0,0,-6
832,31,34072.77582887688,0.021867228939608328,1,83,7037,1605,8559
833,20,22836.15279799186,0.19736879529571238,1,1446,7473,1521,7548
834,51,28347.82834006307,0.048830525496361965,1,57,5618,1418,6979
835,55,22467.7071987471,0.04829130066782284,1,42,7312,1403,8673
836,69,36509.11639221057,0.17792159619026304,0,13,0,0,-13
837,38,46475.87400974727,0.06413995701914832,1,588,8111,1877,9400
838,20,29398.66105856535,0.22387882818954252,1,137,5497,1516,6876
839,20,27985.912876353064,0.02389815543392922,1,236,5705,2677,8146
840,20,23560.20227929027,0.09502395907467853,1,98,6368,1433,7703
841,24,20273.149116684235,0.3713188036975273,1,642,7091,1649,8098
842,22,47828.06217334073,0.08588678125315899,1,201,8536,2467,10802
843,72,35829.67260866498,0.006855753428705099,1,389,14802,1714,16127
844,21,20201.616506489394,0.26202121709435083,1,574,6503,2034,7963
845,24,20002.894058234488,0.04267720425534968,1,225,5429,1390,6594
846,20,23707.304982677386,0.045906792942710085,1,399,5863,1355,6819
847,40,33240.81549077585,0.09640041223428453,1,67,10599,1389,11921
848,46,21380.44081129191,0.14855808484347566,0,39,0,0,-39
849,44,35536.003062510295,0.030583117425298244,1,907,5612,1419,6124
850,45,20127.56607700252,0.025695223599367316,1,351,6340,1504,7493
851,51,25004.488635662958,0.1407999024357088,1,314,5502,1521,6709
852,57,24198.89116538786,0.03980168384388191,1,2151,7750,1553,7152
853,48,22022.894842373284,0.14831120106065226,0,62,0,0,-62
854,29,26575.77242672355,0.2302069041160128,1,158,5394,3289,8525
855,31,20380.889284307203,0.12352326288319122,1,403,5387,1432,6416
856,51,26914.737679918922,0.0157388791864469,1,836,12306,1596,13066
857,21,22257.94321360261,0.3083022419082538,1,511,7640,1446,8575
858,21,26719.95001259095,0.22687668843531036,0,150,0,0,-150
859,51,29463.30606885644,0.06170063906496021,1,1157,6339,1716,6898
860,40,20632.391748034057,0.11757279445557782,0,220,0,0,-220
861,32,20224.398959362865,0.16369164058024774,1,169,6436,3436,9703
862,41,23427.768485767763,0.005181863484962528,0,16,0,0,-16
863,43,21550.72590647723,0.14057491220621401,0,19,0,0,-19
864,57,29973.636330643392,0.08882604654614035,1,906,7506,1584,8184
865,38,21781.049321153354,0.07314764310013283,0,37,0,0,-37
866,29,20788.096863765863,0.03623109040847127,1,96,14849,2560,17313
867,26,33728.375522388895,0.07453627729846163,1,1453,6361,1617,6525
868,43,22567.72372336752,0.14853609645863572,1,974,5444,1377,5847
869,27,22402.368533817113,0.032208197261688165,0,137,0,0,-137
870,70,21909.710623775638,0.07659621295190557,1,126,11588,1867,13329
871,21,24416.59397053543,0.19528408811042164,0,97,0,0,-97
872,34,21255.948672146882,0.1443523242634439,1,250,8214,1337,9301
873,51,23244.861407028573,0.14590225094926557,1,223,10965,1457,12199
874,34,31959.99161131006,0.11095793749506257,1,167,8356,1502,9691
875,37,22564.09776989791,0.04998344153523215,1,587,5541,1931,6885
876,50,23006.79323655144,0.004841814126195667,1,118,5848,2210,7940
877,25,25573.22673825342,0.006296828947024109,0,19,0,0,-19
878,55,35718.35924787788,0.14221694198811752,1,245,7159,1381,8295
879,41,24103.938249659277,0.6679915669520325,0,72,0,0,-72
880,19,42005.19584399448,0.07207401117685892,1,385,6889,1664,8168
881,57,21109.787022347027,0.14802493823964807,0,83,0,0,-83
882,24,20352.246667921558,0.324190006674045,1,72,5252,4197,9377
883,33,25449.425789830933,0.04130445358797202,1,209,8762,1364,9917
884,18,38964.321268486594,0.024283333493326356,0,122,0,0,-122
885,39,23254.691804874594,0.06974540986568036,1,202,5974,2362,8134
886,25,21397.200338004746,0.2509366472436205,0,17,0,0,-17
887,41,22775.422979103245,0.15990590124628773,1,816,22063,1335,22582
888,21,108737.81024068558,0.21266622581760397,1,17,5642,2871,8496
889,20,21777.207388613315,0.11653190776595394,0,53,0,0,-53
890,27,22347.938335972718,0.13565547867683656,1,355,26603,1358,27606
891,54,27916.042394926044,0.011054194849918595,0,50,0,0,-50
892,38,25049.37048706042,0.07323691921304172,0,12,0,0,-12
893,26,22664.626594497528,0.6385047074096932,1,545,28097,1518,29070
894,58,23075.700974435335,0.10811719306793198,0,217,0,0,-217
895,65,20000.006218420327,0.006582283219847672,1,565,5584,1682,6701
896,38,20788.675361866306,0.03719389859484559,1,557,25842,1530,26815
897,67,23053.87845851068,0.01387091606501214,1,172,5755,1753,7336
898,50,23365.775626114115,0.012962334603438404,0,29,0,0,-29
899,21,21878.707508293013,0.20923591194309762,0,46,0,0,-46
900,19,27572.758616196763,0.016585564665928202,1,1210,6517,1992,7299
901,40,20963.85988120915,0.07958967701841009,0,73,0,0,-73
902,50,22985.07475734612,0.06617968273788154,1,391,11243,2657,13509
903,62,34096.277457979995,0.31544411119268284,1,890,9102,2999,11211
904,25,25452.608507925524,0.07571267786622715,0,69,0,0,-69
905,53,22320.673083378824,0.044785330082881186,1,142,8107,1961,9926
906,60,22056.962813955328,0.27926585988191394,0,17,0,0,-17
907,27,203214.2212509363,0.0708127791095846,0,19,0,0,-19
908,22,22183.10704804148,0.05325934573964076,1,636,9485,3389,12238
909,75,23822.862009771245,0.05314047269291645,1,257,10249,1576,11568
910,33,22720.756900607754,0.0040575735867041775,1,195,5820,1354,6979
911,74,20451.693661147714,0.0688339412071243,1,82,7211,2393,9522
912,52,26256.127782878928,0.24355719281726562,1,960,25665,1893,26598
913,22,22312.68450195809,0.038906308499428034,0,92,0,0,-92
914,52,35381.00742689979,0.06511220930992231,1,659,6283,6726,12350
915,23,26944.37572524791,0.013500258663822227,1,602,9051,2130,10579
916,37,22886.167222464144,0.0030316280990123944,1,141,8767,2436,11062
917,43,20409.358537943415,0.029779845624885656,1,410,5521,1637,6748
918,70,24364.36720998737,0.17598934818007037,0,203,0,0,-203
919,59,22212.029085197235,0.035594352616675304,1,434,7196,1901,8663
920,43,29490.601056763706,0.16169555854040898,1,1001,5770,1991,6760
921,26,26062.871235619936,0.40380771530693715,1,160,5265,1690,6795
922,57,21074.642015825673,0.5358199495784717,0,13,0,0,-13
923,31,29388.443517438514,0.1304952016049011,1,50,6637,1470,8057
924,67,28718.06176278383,0.06756012410937548,0,3,0,0,-3
925,22,20060.814102933095,0.03267475899637264,1,334,6556,1372,7594
926,20,22541.766772094496,0.05312148366193164,0,93,0,0,-93
927,24,26796.485546979366,0.47162880182180394,0,25,0,0,-25
928,29,23439.93464721681,0.1981656724298072,0,2,0,0,-2
929,23,50468.24203705163,0.014376267892574348,1,417,20850,1364,21797
930,72,30573.716054089273,0.1224696193509445,1,1570,14483,1426,14339
931,34,40854.08543929364,0.13363255449322145,1,218,6722,1806,8310
932,28,77106.3559414719,0.33209204812203147,1,634,6093,2761,8220
933,71,23021.691475558055,0.0058726573937099725,1,1612,9320,4286,11994
934,59,25315.813882448765,0.0823191443026598,1,215,15040,4175,19000
935,26,24113.569321756717,0.0030986815527176176,1,236,5450,1641,6855
936,21,22051.41268190229,0.008858508462597996,1,572,5244,1645,6317
937,41,23200.42372954668,0.36345909095257184,0,73,0,0,-73
938,42,20200.22700184408,0.1562742044051365,0,29,0,0,-29
939,43,22584.939759042867,0.14337670361870702,0,107,0,0,-107
940,29,22953.448935140073,0.20067100578431676,1,608,6207,1842,7441
941,73,31112.51465832825,0.2212481862981845,0,36,0,0,-36
942,47,22862.379384786862,0.030881457294868336,1,58,10764,1463,12169
943,59,31733.95198855318,0.006329129402189028,1,153,8534,1936,10317
944,18,49353.45155273436,0.03866973991252388,1,1519,13677,1339,13497
945,42,26627.066456403616,0.04839329537432978,1,257,20308,1363,21414
946,40,22765.73232484569,0.23376114052251917,0,42,0,0,-42
947,35,23088.5286425127,0.17334247280236675,1,1152,6125,1733,6706
948,22,26057.770315118552,0.11064986199938151,1,1253,5267,1456,5470
949,39,24716.19344841844,0.008808307663748708,1,447,7360,1402,8315
950,30,20798.131941619326,0.09952594152546053,1,778,50002,6486,55710
951,48,20227.74230932464,0.11432910710946946,0,52,0,0,-52
952,32,24864.679218238813,0.13690230798436606,1,278,7340,2236,9298
953,62,24512.920446340628,0.02056655602759216,1,856,13312,2908,15364
954,32,21931.392491111237,0.1497407846230431,1,474,6650,3941,10117
955,36,21388.990653326295,0.2911261328323423,0,23,0,0,-23
956,75,20916.876866997627,0.2887439249840337,0,31,0,0,-31
957,43,21838.457585664095,0.18547977795666756,1,39,10566,1489,12016
958,67,20800.15125276841,0.09629105786357535,0,100,0,0,-100
959,31,21332.9333397973,0.07399693620620529,1,319,6058,1436,7175
960,56,20894.51529096796,0.02723369121717916,1,97,5770,1674,7347
961,48,20646.804672542115,0.03530106768092099,1,1123,5961,2163,7001
962,39,24666.197801131955,0.002047973807841827,1,178,5626,1476,6924
963,46,27754.897409676556,0.1630162485981263,1,88,8462,1586,9960
964,31,20401.18966370791,0.03903019438885372,1,569,11897,1768,13096
965,22,32923.248696060895,0.026316348172795354,0,8,0,0,-8
966,20,26490.203719904322,0.14626210161145486,0,1,0,0,-1
967,45,32656.81625476705,0.0929651785099909,1,2424,13824,1648,13048
968,28,24631.27106776117,0.11652335570329658,1,474,5402,4379,9307
969,46,57496.683278916236,0.06111668120131648,1,953,9053,1532,9632
970,52,20648.19673369496,0.05326587760559361,1,178,6178,2942,8942
971,20,44507.618308925434,0.1397053220314633,0,33,0,0,-33
972,41,26111.57427065353,0.047779118201714973,1,2,7456,1534,8988
973,21,21482.984108033983,0.11457352879936339,1,2811,8278,1506,6973
974,66,33162.635621360656,0.1378923545501794,1,424,7356,1561,8493
975,38,28216.681698028046,0.2639637013732946,0,30,0,0,-30
976,28,31788.608003121903,0.2800938271392187,0,1,0,0,-1
977,75,20770.599609235273,0.026295783518201443,0,92,0,0,-92
978,26,20795.042565417305,0.17409769693748905,1,120,5505,1913,7298
979,34,23150.306164743055,0.19302006750936915,1,1229,20635,1697,21103
980,23,20177.471294091803,0.2295076484364819,0,8,0,0,-8
981,66,32110.56972015986,0.2842095034864888,0,38,0,0,-38
982,73,22303.622909585083,0.16852968258297277,1,215,9422,2750,11957
983,70,21537.6676728476,0.1528955855268606,1,636,8390,2192,9946
984,31,30961.22466774343,0.0014287196372365402,1,2128,11396,2370,11638
985,52,33613.804992606485,0.08559684034418283,1,560,11754,1481,12675
986,49,61318.55481035478,0.021357293577891026,1,216,5608,1784,7176
987,52,29678.880851787402,0.19908256712951963,1,125,8060,2746,10681
988,58,20215.232357721856,0.18312761228541222,1,1954,6430,1485,5961
989,49,20363.062883140978,0.2543457418193604,1,110,6098,1571,7559
990,44,27594.17198192001,0.005244021484330557,1,723,12194,1430,12901
991,20,24703.259536597958,0.24341171644324805,1,251,5259,2007,7015
992,28,23965.989438209348,0.17037862133123582,1,571,23144,1384,23957
993,27,38218.54359046867,0.10730997183284594,0,22,0,0,-22
994,19,27084.257372334865,0.24136948510976378,1,559,5291,1573,6305
995,74,21472.447299835476,0.17987776566563618,1,130,5399,1940,7209
996,71,20094.931346678168,0.08770619046714412,0,31,0,0,-31
997,45,28936.133782281162,0.0317371557039205,1,1511,9008,1699,9196
998,19,25725.56266619449,0.1731764583976492,0,50,0,0,-50
999,22,26678.5042001066,0.05664880437103824,1,226,5737,2192,7703
1000,48,27764.783394709233,0.003583025651070468,1,216,5652,1671,7107
1001,66,23815.42464598503,0.3099036321258125,0,5,0,0,-5
1002,27,39077.77309190305,0.06517679265478553,1,201,5597,2006,7402
1003,28,29729.77336456059,0.22583878024623658,1,67,45333,1462,46728
1004,40,36884.84308794071,0.06342449271949034,1,212,6079,2179,8046
1005,54,35474.63621456638,0.017141482454353957,1,186,6760,1399,7973
1006,27,24796.716912417774,0.28163738072757083,1,270,10720,1354,11804
1007,38,25885.16185760998,0.15158900204670558,1,670,5821,1512,6663
1008,63,22745.74483476748,0.268485701592845,0,9,0,0,-9
1009,54,29808.598423051622,0.2872199100676046,1,1033,7976,2603,9546
1010,51,26870.948938242986,0.03507082603463189,1,36,6618,1728,8310
1011,20,21599.638817432045,0.0006584652755531209,1,118,5251,2485,7618
1012,47,21728.703723061197,0.05451333928007636,0,14,0,0,-14
1013,20,23928.64481681848,0.04643326089624065,0,4,0,0,-4
1014,31,23251.640621200608,0.06404324893948944,1,171,6477,1613,7919
1015,42,25256.347040486577,0.02634372741008214,1,113,7446,1626,8959
1016,24,21372.42077815328,0.24092279818876006,0,13,0,0,-13
1017,48,20044.756622626006,0.11909482646207227,0,65,0,0,-65
1018,70,23502.665273290266,0.011800138684763246,1,544,23719,2079,25254
1019,30,21782.843946556044,0.02201035737893495,1,2139,5403,2051,5315
1020,59,20575.92122467008,0.1642515774676106,1,24,5554,1623,7153
1021,72,40660.719752906596,0.060714774991987686,1,391,5876,1425,6910
1022,19,71724.38409332893,0.20187266509507412,1,458,12280,1439,13261
1023,32,25723.21809674196,0.23016095209751766,0,30,0,0,-30
1024,36,20018.77075421933,0.0544069651925682,1,239,5312,1368,6441
1025,54,36963.67852414668,0.11160587957155216,1,825,9571,1382,10128
1026,69,20355.57006419268,0.07174075054286436,0,45,0,0,-45
1027,31,30479.137764709656,0.017343186902862278,1,1679,7966,1770,8057
1028,18,33375.158934991116,0.051358458968442086,0,11,0,0,-11
1029,21,44217.54366440538,0.2328501713830342,1,375,10666,1674,11965
1030,72,47520.84158312945,0.016863659119525982,1,57,7747,1726,9416
1031,37,38307.408841553246,0.06623665811241171,1,537,5744,1372,6579
1032,55,22730.73885400412,0.4343150870156197,1,521,6857,1339,7675
1033,59,22198.629492104188,0.15524252683937942,1,538,8747,1793,10002
1034,46,26105.23739090772,0.04127946950346464,1,222,8777,1536,10091
1035,62,21527.105998233845,0.26778201405963253,1,152,6087,1346,7281
1036,33,37474.68344880388,0.055337824833225906,1,179,8630,1343,9794
1037,47,32048.147955233308,0.063988195412878,1,1181,25533,1526,25878
1038,29,21606.30628206788,0.19846995751373922,1,159,5312,1492,6645
1039,41,38888.453648280876,0.20702724050996024,1,804,7658,1348,8202
1040,51,27341.25616065842,0.16731189186200895,1,210,39880,2923,42593
1041,55,24309.182902859822,0.09359316117126976,1,167,11901,1556,13290
1042,59,35195.202087229474,0.09428919295049905,1,225,5258,2373,7406
1043,23,30564.730356420307,0.005071337413486198,1,441,6897,1955,8411
1044,52,31218.652846708697,0.06654280452115911,1,940,11833,1547,12440
1045,60,22832.20780252835,0.2660222145799298,0,40,0,0,-40
1046,47,31222.872476027813,0.43077892810413926,1,736,19142,2531,20937
1047,50,20539.826059531508,0.23860368957753947,1,283,10885,2558,13160
1048,27,73846.37364081494,0.1260435942919583,1,83,5529,1620,7066
1049,64,29017.390376496547,0.14083780173422394,0,21,0,0,-21
1050,32,21278.242764983872,0.28597940666666233,0,89,0,0,-89
1051,43,28613.677694478392,0.023613198746305377,1,697,5557,1535,6395
1052,53,33731.422684862526,0.27620563151128286,1,316,10645,1439,11768
1053,72,22199.24204161574,0.03347785810029252,1,52,7438,1591,8977
1054,26,20219.8168564518,0.05582715985627299,1,290,5757,2322,7789
1055,19,30338.663012936166,0.0625046597919193,0,236,0,0,-236
1056,39,21124.454146517288,0.2112854857910014,1,971,6566,1378,6973
1057,20,28095.68234548172,0.07704619357939249,1,219,5536,2365,7682
1058,71,27679.742577093726,0.009036840327130391,1,809,5760,1720,6671
1059,24,32078.250965307227,0.12125012273876876,0,7,0,0,-7
1060,24,69101.26180083503,0.2617591912867283,1,234,7333,2022,9121
1061,51,32872.14113345283,0.16669418419949633,1,1473,21864,1735,22126
1062,51,22494.118672383403,0.1383854238084359,1,381,6018,1680,7317
1063,42,21826.424958985346,0.11513967013291893,1,493,8778,1486,9771
1064,27,22770.13801760098,0.13050317987315135,1,436,5587,1472,6623
1065,21,32019.064357540476,0.3036029624819997,0,1,0,0,-1
1066,31,20624.471210294112,0.03619475093486955,1,958,9757,1473,10272
1067,22,37113.49265385952,0.10604375007089854,1,293,7516,1670,8893
1068,18,25658.65361451401,0.1366310065925029,1,800,8966,2699,10865
1069,43,24624.917895441555,0.0026678960588102443,1,369,6317,1492,7440
1070,28,21649.448630548446,0.4405259879507975,0,15,0,0,-15
1071,68,32633.164461820164,0.11410778438709356,1,1051,7606,1505,8060
1072,46,61600.133223334364,0.027911518247279006,1,23,7285,1531,8793
1073,20,24091.901074778267,0.03694440677039288,1,136,11695,2282,13841
1074,18,44954.369096833616,0.1880070690875377,1,364,7234,2335,9205
1075,42,21445.420478612305,0.14075135385817428,1,79,5261,1587,6769
1076,33,20127.963273428668,0.02539223345695738,1,92,7953,2077,9938
1077,45,29206.368399332776,0.00946679726466679,1,224,5468,1410,6654
1078,41,21089.854324415934,0.14236808268820753,1,309,16428,1600,17719
1079,23,23135.708289184666,0.1339348176375854,1,1104,5545,1449,5890
1080,31,28028.670350151206,0.08238720502611721,1,336,6228,2051,7943
1081,22,28193.923605782453,0.05028652093579623,1,2228,7038,1630,6440
1082,48,20198.02406075614,0.04675924911376533,1,123,7389,2738,10004
1083,30,22152.460938549728,0.02778218615742256,0,99,0,0,-99
1084,21,26314.73774259845,0.2207956516229723,0,187,0,0,-187
1085,36,21579.689548312766,0.06315930898931572,0,0,0,0,0
1086,18,25228.198207584875,0.017305488791479074,1,245,7134,1776,8665
1087,48,24659.608174125155,0.06191326758073826,1,219,6115,1844,7740
1088,28,30208.696300566888,0.1376554465203937,1,407,7973,2014,9580
1089,57,33422.51251919963,0.06712693771337315,1,85,11414,1497,12826
1090,26,29807.380890013523,0.3905118407082256,1,160,5781,1696,7317
1091,24,52427.30390168984,0.16367962356410604,1,1257,10797,1367,10907
1092,31,25692.809641447864,0.04524689444318164,1,669,5270,1872,6473
1093,36,22626.815232746063,0.04483761139159635,1,62,5710,1699,7347
1094,35,21464.693942042086,0.31538196344998826,0,9,0,0,-9
1095,69,22899.53113092245,0.01630250787925283,1,264,14961,1364,16061
1096,43,21647.870799774308,0.1854298978620383,1,65,8876,1615,10426
1097,58,31140.25830458375,0.06732249465638827,1,112,15717,1682,17287
1098,25,28837.509544473043,0.11241551020343644,1,315,6032,1537,7254
1099,21,21588.735223433352,0.32699834271154493,1,288,5305,1580,6597
1100,55,33894.26877849635,0.3901738866913243,0,68,0,0,-68
1101,30,39663.79448879052,0.014917840489491463,1,1286,9852,1443,10009
1102,38,47551.908198512785,0.1126232433142279,1,1073,5369,1397,5693
1103,27,22271.465237815934,0.2864628448060371,0,104,0,0,-104
1104,31,24098.706023231633,0.19771797001758193,1,499,6315,1526,7342
1105,64,21581.862409163616,0.009285862106902187,1,668,5488,1486,6306
1106,45,23498.74948792311,0.10541833840720519,1,772,10821,1650,11699
1107,30,37756.40844457166,0.1389220257408645,1,382,6021,3119,8758
1108,52,29050.242741587157,0.17285816795909542,1,840,5806,1680,6646
1109,47,36847.67503006997,0.6154286725415935,1,200,7366,1483,8649
1110,33,26649.19037973926,0.1750076660300657,1,204,8810,1419,10025
1111,72,26771.927612508985,0.20818638176864496,0,9,0,0,-9
1112,64,45445.82020208455,0.012839734683702551,1,784,5339,2235,6790
1113,31,22561.886513635545,0.09232616967751413,1,452,6317,1585,7450
1114,23,33789.24190553057,0.18607938901789767,1,909,9362,1590,10043
1115,55,20492.421931168807,0.051272129072957744,1,312,6144,1960,7792
1116,44,29150.906174926065,0.09669416234093847,1,663,31989,1446,32772
1117,18,22887.897316593575,0.05788096147481877,1,471,5419,2264,7212
1118,19,31683.973858260022,0.0914178254663028,1,745,13243,1453,13951
1119,58,25363.084464830186,0.053630195828554654,1,1097,6604,4156,9663
1120,52,24812.822688941604,0.01873041032949774,1,953,6107,1418,6572
1121,70,29008.92682507552,0.004122415734661727,1,859,8251,1412,8804
1122,21,38785.21822344214,0.10056438118867629,1,114,6024,2211,8121
1123,19,56014.08135546663,0.0019009108191971609,1,20,8400,1385,9765
1124,18,26986.21238718957,0.06643917470488714,0,12,0,0,-12
1125,52,42857.90603347199,0.1397041062356881,1,122,7708,3864,11450
1126,19,20060.086217063264,0.29753043709807103,1,449,5324,4696,9571
1127,50,23417.550628681805,0.05873302252500715,1,137,6184,2453,8500
1128,69,20058.414569308046,0.0457026602823191,1,430,7986,3974,11530
1129,38,26087.07038674598,0.09117486396326728,1,1346,5787,1500,5941
1130,22,28418.208083407484,0.12178880644651664,1,177,6667,3469,9959
1131,28,29291.434015643285,0.24807720274349324,0,6,0,0,-6
1132,23,20207.088083274906,0.13827072000842736,1,300,5865,1428,6993
1133,62,21705.163303436566,0.03989991634216596,1,2172,5850,1517,5195
1134,42,20104.667115469536,0.2625727702919558,1,1824,7156,5347,10679
1135,46,37095.81925432171,0.05768367806720683,0,25,0,0,-25
1136,46,22301.461540642074,0.0072588182226918305,1,443,9814,2804,12175
1137,39,23275.213274519694,0.23481999616007024,1,1736,8826,1341,8431
1138,33,22117.641794384654,0.10101725360508405,1,580,8134,1756,9310
1139,19,56289.94281224889,0.16746372140967788,0,153,0,0,-153
1140,30,20508.09142237596,0.02622091488804333,0,23,0,0,-23
1141,30,23113.962982989375,0.3213182306062418,0,16,0,0,-16
1142,64,25479.16807490412,0.24038771117715974,0,55,0,0,-55
1143,58,21334.55904616286,0.0992633564972912,1,154,6625,1535,8006
1144,33,34962.52138767788,0.006136244431518002,1,252,5338,2006,7092
1145,62,31157.4821118329,0.0759306482810045,1,335,7349,1667,8681
1146,31,26104.507742311536,0.20088362621142178,1,148,5473,2416,7741
1147,32,71664.03949577322,0.017574886210737564,1,126,6518,1850,8242
1148,25,20095.67375730482,0.06342835175825125,1,385,7301,2004,8920
1149,28,22013.62955987646,0.2957184706479103,1,217,12073,1360,13216
1150,42,35043.2777269338,0.20980020779191008,0,279,0,0,-279
1151,39,22187.51981539653,0.0928630871060181,0,173,0,0,-173
1152,28,20675.11726488613,0.003677747253272519,1,2054,6450,1862,6258
1153,18,25622.58738976529,0.22214362755742728,0,60,0,0,-60
1154,18,57179.64613803834,0.23731798724381029,1,290,9299,1494,10503
1155,20,66257.05843864304,0.13262384051517337,1,858,10616,1353,11111
1156,31,37385.13264026066,0.06173422793787673,1,579,7458,1677,8556
1157,25,43013.89794043693,0.004659988974614707,1,825,15373,1818,16366
1158,32,20423.868989028913,0.02836088574816451,1,302,6787,1417,7902
1159,39,39408.107737329745,0.3188113265927518,1,128,6294,1536,7702
1160,42,31357.65217005259,0.021183747578141184,1,87,5442,1339,6694
1161,22,29487.053968361015,0.15785225195108998,1,644,6913,1867,8136
1162,56,30075.735748992716,0.014840636789009766,1,4696,13288,2023,10615
1163,30,39774.84597274217,0.0777594246084739,1,173,6703,1433,7963
1164,51,28181.44405496351,0.22945607112239924,1,477,5602,1334,6459
1165,40,22360.837772609637,0.07012767986470696,0,18,0,0,-18
1166,19,44078.52258066254,0.033836305023998044,0,46,0,0,-46
1167,62,20579.167275305615,0.23469385244434995,1,167,5650,10387,15870
1168,33,29667.02868469244,0.08423029713054973,1,880,23142,1597,23859
1169,18,29132.985052434105,0.037513137961335596,1,445,5681,1773,7009
1170,34,22777.12950886536,0.05521587140910602,0,67,0,0,-67
1171,45,30085.565121853157,0.007079262322015903,1,177,6129,1499,7451
1172,38,32152.886793817263,0.09056933603949034,1,491,8219,1338,9066
1173,42,24737.94193990294,0.20964094615015058,0,55,0,0,-55
1174,58,24033.771476409474,0.16847924611157825,1,1728,14077,1534,13883
1175,20,27645.308229761747,0.013895308405850687,1,386,7583,2204,9401
1176,38,20922.264601918963,0.08500386443280965,1,834,6237,2854,8257
1177,48,28487.548971869335,0.18422961448087632,1,306,8755,2208,10657
1178,65,27092.020732231576,0.017989702502995013,1,1254,7136,1685,7567
1179,73,22415.998853201985,0.21963629108721847,0,108,0,0,-108
1180,24,22647.796093482495,0.0003437001437029921,1,474,5330,1870,6726
1181,48,20036.1770589313,0.0009614149172581352,1,73,13247,1547,14721
